Spanish Sardines,Spanish Sardines,kg,2026-09-14,0.2,0.2,0.0,0.59,"(0, 1, 1)","(1, 0, 0, 5)",-859.78,-843.63,0.12,0.13,54.68,64.21
Spanish Sardines,Spanish Sardines,kg,2026-09-15,0.2,0.2,0.0,0.59,"(0, 1, 1)","(1, 0, 0, 5)",-859.78,-843.63,0.12,0.13,54.68,64.21
Strawberries,Strawberries,g,2026-09-07,219.08,219.08,44.11,482.16,"(2, 1, 1)","(0, 1, 1, 5)",3396.04,3420.15,70.08,97.68,23.16,32.34
Strawberries,Strawberries,g,2026-09-08,218.78,218.78,43.94,481.76,"(2, 1, 1)","(0, 1, 1, 5)",3396.04,3420.15,70.08,97.68,23.16,32.34
Strawberries,Strawberries,g,2026-09-09,196.2,196.2,31.72,452.0,"(2, 1, 1)","(0, 1, 1, 5)",3396.04,3420.15,70.08,97.68,23.16,32.34
Strawberries,Strawberries,g,2026-09-10,240.79,240.79,55.8,512.4,"(2, 1, 1)","(0, 1, 1, 5)",3396.04,3420.15,70.08,97.68,23.16,32.34
Strawberries,Strawberries,g,2026-09-11,259.42,259.42,66.69,537.17,"(2, 1, 1)","(0, 1, 1, 5)",3396.04,3420.15,70.08,97.68,23.16,32.34
Strawberries,Strawberries,g,2026-09-14,212.88,212.88,40.32,474.88,"(2, 1, 1)","(0, 1, 1, 5)",3396.04,3420.15,70.08,97.68,23.16,32.34
Strawberries,Strawberries,g,2026-09-15,219.67,219.67,43.97,484.1,"(2, 1, 1)","(0, 1, 1, 5)",3396.04,3420.15,70.08,97.68,23.16,32.34
Strawberry Syrup,Strawberry Syrup,ml,2026-09-07,353.75,353.75,96.55,717.02,"(2, 1, 0)","(0, 1, 1, 5)",3563.12,3583.22,101.43,128.59,43.82,41.57
Strawberry Syrup,Strawberry Syrup,ml,2026-09-08,385.35,385.35,106.07,779.22,"(2, 1, 0)","(0, 1, 1, 5)",3563.12,3583.22,101.43,128.59,43.82,41.57
Strawberry Syrup,Strawberry Syrup,ml,2026-09-09,401.1,401.1,98.04,837.89,"(2, 1, 0)","(0, 1, 1, 5)",3563.12,3583.22,101.43,128.59,43.82,41.57
Strawberry Syrup,Strawberry Syrup,ml,2026-09-10,428.61,428.61,86.27,938.46,"(2, 1, 0)","(0, 1, 1, 5)",3563.12,3583.22,101.43,128.59,43.82,41.57
Strawberry Syrup,Strawberry Syrup,ml,2026-09-11,448.16,448.16,82.8,999.72,"(2, 1, 0)","(0, 1, 1, 5)",3563.12,3583.22,101.43,128.59,43.82,41.57
Strawberry Syrup,Strawberry Syrup,ml,2026-09-14,390.59,390.59,40.17,962.41,"(2, 1, 0)","(0, 1, 1, 5)",3563.12,3583.22,101.43,128.59,43.82,41.57
Strawberry Syrup,Strawberry Syrup,ml,2026-09-15,395.83,395.83,30.44,1010.83,"(2, 1, 0)","(0, 1, 1, 5)",3563.12,3583.22,101.43,128.59,43.82,41.57
Tomato Sauce,Tomato Sauce,L,2026-09-07,1.73,1.73,0.92,3.46,"(1, 1, 0)","(1, 1, 1, 5)",-782.29,-762.18,0.47,0.55,27.93,25.55
Tomato Sauce,Tomato Sauce,L,2026-09-08,2.24,2.24,1.05,5.74,"(1, 1, 0)","(1, 1, 1, 5)",-782.29,-762.18,0.47,0.55,27.93,25.55
Tomato Sauce,Tomato Sauce,L,2026-09-09,2.25,2.25,0.92,7.41,"(1, 1, 0)","(1, 1, 1, 5)",-782.29,-762.18,0.47,0.55,27.93,25.55
Tomato Sauce,Tomato Sauce,L,2026-09-10,2.5,2.5,0.9,11.27,"(1, 1, 0)","(1, 1, 1, 5)",-782.29,-762.18,0.47,0.55,27.93,25.55
Tomato Sauce,Tomato Sauce,L,2026-09-11,2.57,2.57,0.83,15.94,"(1, 1, 0)","(1, 1, 1, 5)",-782.29,-762.18,0.47,0.55,27.93,25.55
Tomato Sauce,Tomato Sauce,L,2026-09-14,1.94,1.94,0.58,9.81,"(1, 1, 0)","(1, 1, 1, 5)",-782.29,-762.18,0.47,0.55,27.93,25.55
Tomato Sauce,Tomato Sauce,L,2026-09-15,2.16,2.16,0.6,15.3,"(1, 1, 0)","(1, 1, 1, 5)",-782.29,-762.18,0.47,0.55,27.93,25.55
Tortilla,Tortilla,pcs,2026-09-07,3.65,3.65,0.0,11.75,"(2, 1, 2)","(1, 1, 1, 5)",1276.01,1308.14,1.69,2.0,28.66,46.35
Tortilla,Tortilla,pcs,2026-09-08,4.4,4.4,0.2,13.16,"(2, 1, 2)","(1, 1, 1, 5)",1276.01,1308.14,1.69,2.0,28.66,46.35
Tortilla,Tortilla,pcs,2026-09-09,3.62,3.62,0.0,11.71,"(2, 1, 2)","(1, 1, 1, 5)",1276.01,1308.14,1.69,2.0,28.66,46.35
Tortilla,Tortilla,pcs,2026-09-10,3.64,3.64,0.0,11.76,"(2, 1, 2)","(1, 1, 1, 5)",1276.01,1308.14,1.69,2.0,28.66,46.35
Tortilla,Tortilla,pcs,2026-09-11,5.16,5.16,0.5,14.54,"(2, 1, 2)","(1, 1, 1, 5)",1276.01,1308.14,1.69,2.0,28.66,46.35
Tortilla,Tortilla,pcs,2026-09-14,3.7,3.7,0.0,11.85,"(2, 1, 2)","(1, 1, 1, 5)",1276.01,1308.14,1.69,2.0,28.66,46.35
Tortilla,Tortilla,pcs,2026-09-15,4.4,4.4,0.19,13.16,"(2, 1, 2)","(1, 1, 1, 5)",1276.01,1308.14,1.69,2.0,28.66,46.35
Tuna Flakes,Tuna Flakes,kg,2026-09-07,0.3,0.3,0.05,0.71,"(2, 1, 2)","(0, 1, 1, 5)",-780.85,-752.74,0.15,0.17,41.29,44.13
Tuna Flakes,Tuna Flakes,kg,2026-09-08,0.35,0.35,0.09,0.81,"(2, 1, 2)","(0, 1, 1, 5)",-780.85,-752.74,0.15,0.17,41.29,44.13
Tuna Flakes,Tuna Flakes,kg,2026-09-09,0.34,0.34,0.08,0.79,"(2, 1, 2)","(0, 1, 1, 5)",-780.85,-752.74,0.15,0.17,41.29,44.13
Tuna Flakes,Tuna Flakes,kg,2026-09-10,0.36,0.36,0.09,0.82,"(2, 1, 2)","(0, 1, 1, 5)",-780.85,-752.74,0.15,0.17,41.29,44.13
Tuna Flakes,Tuna Flakes,kg,2026-09-11,0.41,0.41,0.12,0.91,"(2, 1, 2)","(0, 1, 1, 5)",-780.85,-752.74,0.15,0.17,41.29,44.13
Tuna Flakes,Tuna Flakes,kg,2026-09-14,0.3,0.3,0.05,0.71,"(2, 1, 2)","(0, 1, 1, 5)",-780.85,-752.74,0.15,0.17,41.29,44.13
Tuna Flakes,Tuna Flakes,kg,2026-09-15,0.33,0.33,0.07,0.77,"(2, 1, 2)","(0, 1, 1, 5)",-780.85,-752.74,0.15,0.17,41.29,44.13
Waffle Batter,Waffle Batter,kg,2026-09-07,0.65,0.65,0.15,1.49,"(2, 1, 1)","(0, 0, 0, 5)",-279.72,-259.51,0.22,0.31,23.62,33.75
Waffle Batter,Waffle Batter,kg,2026-09-08,0.64,0.64,0.14,1.47,"(2, 1, 1)","(0, 0, 0, 5)",-279.72,-259.51,0.22,0.31,23.62,33.75
Waffle Batter,Waffle Batter,kg,2026-09-09,0.64,0.64,0.14,1.47,"(2, 1, 1)","(0, 0, 0, 5)",-279.72,-259.51,0.22,0.31,23.62,33.75
Waffle Batter,Waffle Batter,kg,2026-09-10,0.64,0.64,0.14,1.47,"(2, 1, 1)","(0, 0, 0, 5)",-279.72,-259.51,0.22,0.31,23.62,33.75
Waffle Batter,Waffle Batter,kg,2026-09-11,0.64,0.64,0.14,1.47,"(2, 1, 1)","(0, 0, 0, 5)",-279.72,-259.51,0.22,0.31,23.62,33.75
Waffle Batter,Waffle Batter,kg,2026-09-14,0.64,0.64,0.14,1.47,"(2, 1, 1)","(0, 0, 0, 5)",-279.72,-259.51,0.22,0.31,23.62,33.75
Waffle Batter,Waffle Batter,kg,2026-09-15,0.64,0.64,0.14,1.47,"(2, 1, 1)","(0, 0, 0, 5)",-279.72,-259.51,0.22,0.31,23.62,33.75
Whipped Cream,Whipped Cream,g,2026-09-07,598.16,598.16,392.46,1023.41,"(2, 1, 1)","(1, 0, 1, 5)",-2706.8,-2678.59,65.62,86.39,9.64,10.02
Whipped Cream,Whipped Cream,g,2026-09-08,591.4,591.4,388.4,1010.26,"(2, 1, 1)","(1, 0, 1, 5)",-2706.8,-2678.59,65.62,86.39,9.64,10.02
Whipped Cream,Whipped Cream,g,2026-09-09,580.13,580.13,382.02,986.71,"(2, 1, 1)","(1, 0, 1, 5)",-2706.8,-2678.59,65.62,86.39,9.64,10.02
Whipped Cream,Whipped Cream,g,2026-09-10,596.56,596.56,390.69,1023.78,"(2, 1, 1)","(1, 0, 1, 5)",-2706.8,-2678.59,65.62,86.39,9.64,10.02
Whipped Cream,Whipped Cream,g,2026-09-11,624.71,624.71,405.42,1088.23,"(2, 1, 1)","(1, 0, 1, 5)",-2706.8,-2678.59,65.62,86.39,9.64,10.02
Whipped Cream,Whipped Cream,g,2026-09-14,596.43,596.43,386.53,1041.34,"(2, 1, 1)","(1, 0, 1, 5)",-2706.8,-2678.59,65.62,86.39,9.64,10.02
Whipped Cream,Whipped Cream,g,2026-09-15,593.4,593.4,384.86,1034.73,"(2, 1, 1)","(1, 0, 1, 5)",-2706.8,-2678.59,65.62,86.39,9.64,10.02
